"product_id";"protein";"fat";"carbohydrates";"energy"
"04559";0.00;100.00;0.00;884.00
"04560";0.00;100.00;0.00;884.00
"04570";0.00;100.00;0.00;884.00
"04572";0.00;100.00;0.00;884.00
"04573";0.00;100.00;0.00;884.00
"04575";0.00;99.80;0.00;900.00
"04576";0.00;99.80;0.00;900.00
"04581";0.00;100.00;0.00;884.00
"04582";0.00;100.00;0.00;884.00
"04583";0.00;100.00;0.00;884.00
"04584";0.00;100.00;0.00;884.00
"04585";0.31;80.32;0.77;727.00
"04586";0.00;100.00;0.00;884.00
"04587";0.00;100.00;0.00;884.00
"04588";0.00;100.00;0.00;884.00
"04589";0.00;100.00;0.00;902.00
"04590";0.00;100.00;0.00;902.00
"04591";0.00;100.00;0.00;902.00
"04592";0.00;100.00;0.00;902.00
"04593";0.00;100.00;0.00;902.00
"04594";0.00;100.00;0.00;902.00
"04595";0.00;100.00;0.00;884.00
"04600";1.00;40.00;1.00;362.00
"04601";3.30;55.10;0.00;499.00
"04602";3.30;55.10;0.00;499.00
"04609";0.00;99.50;0.00;897.00
"04610";0.16;80.71;0.70;717.00
"04611";0.22;80.17;0.75;713.00
"04612";0.12;60.39;0.69;537.00
"04613";0.17;59.81;0.86;533.00
"04614";0.60;59.17;0.00;526.00
"04615";0.00;99.97;0.00;884.00
"04617";0.16;80.71;0.70;717.00
"04618";0.22;80.17;0.75;713.00
"04620";0.17;59.81;0.86;533.00
"04624";1.50;3.00;2.50;43.00
"04626";0.30;70.00;0.50;630.00
"04627";2.00;35.00;2.00;330.00
"04628";0.16;80.71;0.70;717.00
"04629";0.26;70.22;1.53;628.00
"04630";0.27;44.46;0.00;401.00
"04631";0.10;3.04;4.34;44.00
"04633";0.00;19.50;0.40;175.00
"04634";0.00;19.50;0.40;175.00
"04635";0.55;1.45;29.27;132.00
"04636";0.97;0.87;8.75;47.00
"04638";0.25;1.92;26.51;119.00
"04639";1.32;44.54;5.90;430.00
"04640";1.25;12.42;21.33;196.00
"04641";0.37;22.22;9.23;238.00
"04642";0.00;100.00;0.00;884.00
"04643";0.00;100.00;0.00;884.00
"04644";0.00;100.00;0.00;884.00
"04645";0.00;100.00;0.00;884.00
"04646";0.00;100.00;0.00;884.00
"04648";0.00;100.00;0.00;884.00
"04649";0.00;100.00;0.00;884.00
"04650";0.00;100.00;0.00;884.00
"04651";0.00;100.00;0.00;884.00
"04652";0.00;100.00;0.00;884.00
"04653";0.00;100.00;0.00;884.00
"04654";0.00;100.00;0.00;884.00
"04655";0.00;71.00;0.00;628.00
"04656";0.00;100.00;0.00;884.00
"04657";0.00;100.00;0.00;884.00
"04658";0.00;100.00;0.00;884.00
"04659";0.00;100.00;0.00;884.00
"04660";0.00;100.00;0.00;884.00
"04661";0.00;99.50;0.00;880.00
"04662";0.00;99.50;0.00;880.00
"04663";0.00;100.00;0.00;884.00
"04664";0.00;100.00;0.00;884.00
"04665";1.90;80.20;0.00;714.00
"04666";0.00;100.00;0.00;884.00
"04667";0.00;100.00;0.00;884.00
"04668";0.18;80.00;0.71;714.00
"04669";0.00;100.00;0.00;884.00
"04673";0.14;64.63;0.14;583.00
"04674";0.02;36.41;1.98;337.00
"04675";0.00;17.10;0.00;158.00
"04676";0.00;2.10;7.10;47.00
"04677";0.13;70.95;0.16;605.00
"04678";0.00;100.00;0.00;884.00
"04679";0.26;78.69;20.69;792.00
"04683";0.07;68.29;0.59;606.00
"04684";0.41;80.32;1.39;730.00
"04685";0.00;100.00;0.00;884.00
"04686";0.98;10.00;28.26;207.00
"04687";0.00;38.71;5.71;357.00
"04688";0.16;10.75;16.60;165.00
"04689";1.53;34.18;9.39;333.00
"04690";0.51;37.77;0.66;339.00
"04691";0.16;80.71;0.70;717.00
"04692";0.22;80.17;0.75;713.00
"04693";0.12;60.39;0.69;537.00
"04694";0.17;59.81;0.86;533.00
"04695";0.60;59.17;0.00;535.00
"04696";0.16;80.71;0.70;717.00
"04697";0.17;59.81;0.86;542.00
"04698";0.00;100.00;0.00;900.00
"04699";0.00;100.00;0.00;900.00
"04700";0.00;100.00;0.00;884.00
"04701";0.00;100.00;0.00;884.00
"04702";0.00;100.00;0.00;884.00
"04703";0.87;40.83;23.33;464.00
"04704";0.92;33.33;23.73;399.00
"04705";1.47;0.23;30.73;131.00
"04706";1.07;1.47;38.43;169.00
"04707";0.37;99.01;0.39;878.00
"04708";0.37;40.00;0.00;361.00
"04709";0.65;10.00;16.40;158.00
"05000";28.04;3.57;0.00;144.00
"05001";18.33;14.83;0.13;213.00
"05002";22.84;17.53;9.03;291.00
"05003";28.57;15.27;3.27;272.00
"05004";26.78;13.27;0.06;234.00
"05005";24.49;12.37;0.06;216.00
"05006";18.60;15.06;0.00;215.00
"05007";22.54;17.35;9.42;289.00
"05008";28.56;14.92;3.15;269.00
"05009";27.30;13.60;0.00;239.00
"05010";24.68;12.56;0.00;219.00
"05011";21.39;3.08;0.00;119.00
"05012";30.57;9.12;1.69;219.00
"05013";28.93;7.41;0.00;190.00
"05014";27.29;6.71;0.00;177.00
"05015";13.33;32.35;0.00;349.00
"05016";10.32;28.83;23.15;394.00
"05017";19.09;42.58;9.34;502.00
"05018";20.36;40.68;0.00;454.00
"05019";15.22;33.04;0.00;363.00
"05020";17.88;4.47;1.80;124.00
"05021";32.54;13.46;4.35;277.00
"05022";27.15;4.50;0.00;157.00
"05023";17.66;2.06;0.00;94.00
"05024";30.39;2.68;0.00;154.00
"05025";15.55;9.33;0.71;153.00
"05026";26.41;7.92;0.10;185.00
"05027";16.92;4.83;0.73;119.00
"05028";24.46;6.51;0.87;167.00
"05029";20.27;11.07;0.00;186.00
"05030";23.55;15.44;9.50;277.00
"05031";30.45;12.09;1.82;246.00
"05032";29.02;10.85;0.00;222.00
"05033";26.14;9.97;0.00;201.00
"05034";16.69;18.34;0.00;237.00
"05035";21.85;18.64;9.38;298.00
"05036";27.22;16.91;4.08;285.00
"05037";25.97;15.78;0.00;253.00
"05038";23.50;14.66;0.00;233.00
"05039";23.20;1.65;0.00;114.00
"05040";32.82;5.54;0.42;192.00
"05041";30.91;4.51;0.00;173.00
"05042";28.88;3.99;0.00;159.00
"05043";20.08;4.31;0.00;125.00
"05044";28.99;11.62;2.59;239.00
"05045";27.37;9.73;0.00;205.00
"05046";25.97;8.98;0.00;192.00
"05047";3.73;67.95;0.00;629.00
"05048";14.05;28.74;0.00;319.00
"05049";21.97;21.91;10.25;331.00
"05050";27.79;20.74;6.50;331.00
"05051";25.95;20.97;0.00;300.00
"05052";22.18;18.14;0.00;258.00
"05053";19.56;5.92;0.00;137.00
"05054";29.99;15.32;5.68;288.00
"05055";28.19;13.16;0.00;239.00
"05056";25.31;11.19;0.00;209.00
"05057";20.85;9.25;0.00;172.00
"05058";24.84;13.20;8.99;260.00
"05059";31.84;8.87;1.64;222.00
"05060";29.80;7.78;0.00;197.00
"05061";27.39;7.42;0.00;184.00
"05062";22.50;2.62;0.00;120.00
"05063";33.44;4.71;0.51;187.00
"05064";31.02;3.57;0.00;165.00
"05065";28.98;3.03;0.00;151.00
"05066";18.08;9.20;0.11;161.00
"05067";21.95;15.75;8.28;268.00
"05068";26.96;13.72;1.63;245.00
"05069";23.35;10.15;0.00;191.00
"05070";25.32;10.64;0.00;204.00
"05071";19.41;3.71;0.00;116.00
"05072";28.62;8.08;0.00;195.00
"05073";24.24;5.70;0.00;155.00
"05074";27.50;5.71;0.00;169.00
"05075";16.37;15.95;0.17;214.00
"05076";21.77;16.17;8.72;273.00
"05077";26.84;14.43;2.50;254.00
"05078";24.03;8.99;0.00;184.00
"05079";24.17;12.92;0.00;220.00
"05080";19.16;4.22;0.00;120.00
"05081";28.38;9.32;0.65;208.00
"05082";24.22;7.80;0.00;174.00
"05083";26.26;8.06;0.00;185.00
"05084";14.07;26.24;0.00;297.00
"05085";19.82;23.52;8.70;330.00
"05086";24.01;23.61;4.24;332.00
"05087";19.61;18.10;0.00;247.00
"05088";17.55;8.78;0.00;154.00
"05089";26.87;11.88;1.77;229.00
"05090";24.56;8.18;0.00;179.00
"05091";16.52;16.61;0.25;221.00
"05092";21.61;16.53;9.08;277.00
"05093";26.75;14.98;3.18;262.00
"05094";23.26;14.71;0.00;232.00
"05095";23.26;14.74;0.00;232.00
"05096";19.66;4.12;0.00;121.00
"05097";28.18;10.30;1.18;218.00
"05098";24.76;8.15;0.00;179.00
"05099";25.00;9.79;0.00;195.00
"05100";17.52;12.85;0.00;191.00
"05101";19.87;21.81;10.94;324.00
"05102";26.11;22.16;2.39;321.00
"05103";23.79;16.87;0.00;254.00
"05104";22.78;16.82;0.00;249.00
"05105";21.97;3.54;0.00;126.00
"05106";30.15;9.15;0.00;211.00
"05107";30.46;8.13;0.00;203.00
"05108";27.18;7.18;0.00;181.00
"05109";17.09;15.46;0.09;213.00
"05110";23.96;13.07;0.05;220.00
"05111";24.31;4.02;0.00;133.00
"05112";23.97;13.39;0.00;223.00
"05113";20.33;2.70;0.00;111.00
"05114";25.01;6.63;0.00;167.00
"05115";18.14;5.04;1.14;127.00
"05116";26.77;5.22;0.86;165.00
"05117";22.20;1.63;0.00;109.00
"05118";27.13;4.07;0.00;153.00
"05119";18.74;3.61;0.00;113.00
"05120";23.25;8.75;0.00;178.00
"05121";17.48;19.52;0.19;251.00
"05122";24.88;11.91;0.00;214.00
"05123";17.55;20.33;0.00;258.00
"05124";26.88;18.87;0.00;285.00
"05125";21.26;6.32;0.00;148.00
"05126";30.42;11.89;0.00;237.00
"05127";17.89;9.21;2.13;168.00
"05128";25.73;9.30;0.11;194.00
"05129";23.10;4.21;0.00;137.00
"05130";33.04;7.98;0.00;213.00
"05131";19.70;8.12;0.00;157.00
"05132";28.14;15.28;0.00;258.00
"05133";18.51;16.90;0.08;232.00
"05134";28.35;11.67;0.04;226.00
"05135";18.77;17.07;0.00;234.00
"05136";28.96;11.65;0.00;229.00
"05137";18.28;5.18;1.42;130.00
"05138";26.39;5.40;0.76;164.00
"05139";11.49;39.34;0.00;404.00
"05140";18.99;28.35;0.00;337.00
"05141";18.28;5.95;0.94;135.00
"05142";23.48;11.20;0.00;201.00
"05143";18.74;4.64;3.53;136.00
"05144";17.42;15.20;0.00;211.00
"05145";19.85;4.25;0.00;123.00
"05146";15.86;33.62;0.00;371.00
"05147";25.16;21.92;0.00;305.00
"05148";22.75;7.13;0.00;161.00
"05149";28.97;12.67;0.00;238.00
"05150";16.37;4.28;6.32;133.00
"05151";23.40;6.45;0.00;158.00
"05152";20.64;2.47;0.00;110.00
"05153";22.70;9.29;0.00;181.00
"05154";23.57;3.64;0.00;133.00
"05155";24.37;3.25;0.00;133.00
"05156";22.20;4.30;0.00;134.00
"05157";19.63;12.05;0.00;192.00
"05158";21.76;4.53;0.00;134.00
"05159";22.59;2.99;0.00;123.00
"05160";18.47;23.80;0.00;294.00
"05161";17.50;7.50;0.00;142.00
"05162";21.76;4.52;0.00;134.00
"05165";21.64;5.64;0.14;144.00
"05166";28.55;7.39;0.06;189.00
"05167";22.64;1.93;0.14;115.00
"05168";29.06;3.84;0.00;159.00
"05169";12.96;38.93;0.16;407.00
"05170";23.94;39.31;0.57;459.00
"05171";18.18;5.09;0.07;124.00
"05172";26.44;6.61;0.00;173.00
"05173";18.80;3.37;0.00;111.00
"05174";26.45;4.64;0.00;155.00
"05175";16.70;7.44;0.40;140.00
"05176";24.88;7.52;0.00;174.00
"05177";18.26;5.50;0.00;128.00
"05178";27.00;8.18;0.00;189.00
"05179";16.51;6.04;0.00;125.00
"05180";22.48;7.36;0.00;162.00
"05181";21.96;7.43;0.15;161.00
"05182";29.55;5.57;0.05;177.00
"05183";19.81;8.97;0.15;166.00
"05184";27.27;9.95;0.07;206.00
"05185";23.66;1.48;0.14;114.00
"05186";30.13;2.08;0.00;147.00
"05187";21.28;2.50;0.15;108.00
"05188";27.71;6.04;0.00;173.00
"05190";26.59;14.38;0.16;244.00
"05191";21.89;7.02;0.00;157.00
"05192";28.71;7.41;0.00;189.00
"05193";19.54;6.72;0.00;144.00
"05194";27.87;9.82;0.00;208.00
"05195";20.22;12.32;0.00;197.00
"05196";27.38;12.43;0.00;229.00
"05200";28.26;5.72;0.00;172.00
"05215";21.28;2.50;0.15;113.00
"05216";27.71;6.04;0.00;173.00
"05219";23.66;1.48;0.14;114.00
"05220";30.13;2.08;0.00;147.00
"05227";23.66;1.48;0.14;115.00
"05228";30.13;2.08;0.00;147.00
"05236";19.03;44.45;0.00;482.00
"05277";21.77;7.95;0.00;165.00
"05282";11.40;43.84;4.67;462.00
"05284";23.68;6.86;1.47;169.00
"05285";18.70;6.00;1.00;138.00
"05286";5.88;2.63;4.61;67.00
"05293";22.16;3.46;0.00;126.00
"05294";18.80;8.54;0.00;157.00
"05295";17.60;2.20;6.40;120.00
"05300";14.20;16.90;17.00;279.00
"05301";11.39;24.73;0.00;272.00
"05302";13.79;15.48;0.00;199.00
"05303";14.72;19.98;0.00;243.00
"05304";13.29;15.96;0.00;201.00
"05305";19.66;7.66;0.00;148.00
"05306";27.37;10.40;0.00;203.00
"05307";17.15;14.02;0.00;200.00
"05308";22.27;18.21;0.00;259.00
"05309";20.04;3.33;0.00;116.00
"05310";23.30;3.87;0.00;134.00
"05311";25.30;8.10;0.90;185.00
"05312";19.67;12.67;3.34;211.00
"05313";25.34;13.90;3.84;248.00
"05314";20.32;3.00;0.00;108.00
"05315";24.50;10.85;0.00;202.00
"05316";27.60;2.50;0.00;140.00
"05317";26.75;11.40;0.00;217.00
"05318";29.10;5.96;0.00;178.00
"05319";27.71;6.76;0.00;172.00
"05320";22.24;14.87;3.36;242.00
"05323";14.33;20.04;13.61;292.00
"05324";14.85;19.58;12.84;287.00
"05326";16.35;12.89;17.56;252.00
"05327";14.73;15.75;15.01;263.00
"05332";17.44;8.10;0.04;143.00
"05333";23.28;10.92;0.00;189.00
"05334";24.09;10.74;0.00;193.00
"05335";19.40;14.60;0.20;215.00
"05339";28.34;7.79;0.54;186.00
"05341";25.34;11.54;0.00;205.00
"05342";28.00;2.79;0.00;137.00
"05343";28.74;6.81;0.00;176.00
"05344";17.66;37.24;0.11;406.00
"05345";24.06;11.09;0.00;196.00
"05346";27.69;9.53;0.00;197.00
"05347";23.23;18.59;0.03;260.00
"05348";27.48;8.18;0.02;184.00
"05349";26.86;11.98;0.02;215.00
"05351";22.93;15.70;0.02;233.00
"05352";24.34;18.77;0.04;266.00
"05356";15.19;35.15;0.70;378.00
"05357";20.29;18.86;0.40;251.00
"05358";26.37;7.67;0.09;175.00
"05359";25.65;11.46;0.12;206.00
"05361";22.51;15.08;0.12;226.00
"05362";23.42;18.04;0.60;257.00
"05363";25.94;0.88;0.00;112.00
"05621";22.77;4.03;0.00;134.00
"05622";28.43;4.65;0.00;163.00
"05623";22.50;0.80;0.00;103.00
"05624";31.27;2.30;0.00;154.00
"05625";22.25;0.74;0.00;102.00
"05626";22.83;1.64;0.00;112.00
"05627";33.67;2.68;0.00;168.00
"05628";22.22;1.49;0.00;108.00
"05629";32.38;2.01;0.00;156.00
"05630";23.08;0.48;0.00;103.00
"05631";22.81;4.86;0.00;141.00
"05632";29.07;3.13;0.00;152.00
"05641";20.22;8.70;0.00;165.00
"05642";26.15;7.07;0.00;175.00
"05643";21.81;2.65;0.00;117.00
"05644";22.39;1.72;0.00;111.00
"05645";29.01;1.94;0.00;141.00
"05646";23.69;2.87;0.00;127.00
"05647";29.37;4.26;0.00;164.00
"05648";22.86;1.96;0.00;115.00
"05649";23.36;2.21;0.00;120.00
"05650";28.55;3.83;0.00;156.00
"05651";21.55;3.67;0.00;125.00
"05652";28.81;3.97;0.00;159.00
"05653";21.99;2.40;0.00;116.00
"05654";22.07;3.19;0.00;123.00
"05655";21.85;2.30;0.00;114.00
"05656";28.49;2.57;0.00;145.00
"05657";21.67;2.95;0.00;119.00
"05658";28.12;3.87;0.00;155.00
"05661";25.78;6.43;1.11;172.00
"05662";23.57;1.95;0.00;112.00
"05663";31.69;2.71;0.00;151.00
"05664";28.99;2.48;0.00;138.00
"05665";18.73;8.34;0.00;150.00
"05666";27.10;11.60;0.00;213.00
"05667";25.86;11.45;0.00;207.00
"05668";16.90;12.54;0.00;180.00
"05669";25.11;17.45;0.00;258.00
"05670";25.88;16.20;0.00;249.00
"05671";23.93;5.95;0.00;149.00
"05672";24.55;8.63;0.00;176.00
"05673";14.61;42.76;0.00;443.00
"05674";9.58;44.23;0.79;440.00
"05675";16.57;43.99;0.00;462.00
"05676";22.72;10.73;0.00;187.00
"05677";22.57;15.43;0.00;229.00
"05678";19.19;3.26;0.00;106.00
"05679";25.34;5.00;0.00;146.00
"05680";22.99;6.33;0.00;149.00
"05681";23.00;7.96;0.00;164.00
"05682";19.11;3.69;0.00;110.00
"05683";24.23;7.73;0.00;164.00
"05684";12.26;38.94;1.00;403.00
"05685";11.11;37.90;0.01;386.00
"05686";20.31;37.60;0.44;421.00
"05687";21.55;10.71;0.13;183.00
"05688";18.03;8.24;0.00;146.00
"05689";24.72;9.00;0.05;180.00
"05690";20.70;14.62;0.21;215.00
"05691";16.56;14.58;0.00;197.00
"05692";23.47;13.81;0.09;214.00
"05693";21.85;13.87;0.31;212.00
"05694";19.27;4.12;0.10;115.00
"05695";26.10;6.00;0.00;158.00
"05696";21.54;1.66;0.00;101.00
"05697";26.97;2.08;0.00;127.00
"05698";12.29;36.80;0.21;381.00
"05699";22.15;40.31;0.00;451.00
"05700";17.84;10.83;0.15;169.00
"05701";25.55;10.81;0.00;199.00
"05702";20.02;7.42;0.14;147.00
"05703";26.52;5.64;0.00;157.00
"05704";20.87;2.39;0.14;106.00
"05705";26.61;3.70;0.00;140.00
"05706";19.03;9.10;0.15;159.00
"05707";26.09;8.01;0.00;176.00
"05708";21.99;2.53;0.00;111.00
"05709";27.94;2.08;0.00;130.00
"05710";23.34;2.33;0.00;114.00
"05711";29.51;1.97;0.00;136.00
"05712";22.48;2.49;0.00;112.00
"05713";30.17;5.51;0.00;170.00
"05714";14.35;35.83;0.00;380.00
"05715";24.58;35.03;0.00;414.00
"05716";20.52;3.97;0.00;118.00
"05717";20.60;3.69;0.00;116.00
"05718";26.97;2.08;0.00;127.00
"05719";19.27;4.12;0.15;115.00
"05720";26.97;2.08;0.00;127.00
"05721";21.54;1.66;0.14;102.00
"05722";25.14;6.25;0.46;159.00
"05723";28.61;6.52;0.00;173.00
"05724";19.27;4.12;0.15;115.00
"05725";26.10;6.00;0.00;158.00
"05726";19.27;4.12;0.15;115.00
"05727";20.79;6.75;0.03;144.00
"05728";26.10;6.00;0.00;158.00
"05729";21.54;1.66;0.14;102.00
"05730";26.97;2.08;0.00;127.00
"05732";21.88;7.45;0.00;155.00
"05733";29.01;5.33;0.05;164.00
"05734";19.53;13.79;0.05;202.00
"05735";28.74;13.29;0.13;235.00
"05736";19.96;6.84;0.00;141.00
"05737";28.21;9.37;0.00;197.00
"05738";23.66;1.48;0.14;109.00
"05739";30.13;2.08;0.00;139.00
"05740";21.28;2.50;0.15;108.00
"05741";27.71;6.04;0.00;165.00
"05742";19.54;9.16;0.00;161.00
"05743";23.95;9.50;0.41;183.00
"05744";16.86;15.41;0.15;206.00
"05745";25.80;11.36;0.00;205.00
"05746";32.06;3.24;0.00;157.00
"05747";30.54;3.17;0.00;151.00
"05748";28.24;3.61;0.00;145.00
"05749";29.50;3.39;0.00;148.00
"06001";1.82;3.26;8.52;69.00
"06002";4.83;1.32;15.42;91.00
"06004";5.88;4.42;16.97;129.00
"06006";7.60;5.31;16.75;142.00
"06007";5.19;3.50;11.16;95.00
"06008";1.14;0.22;0.04;7.00
"06009";3.85;2.46;7.16;67.00
"06010";1.32;4.46;7.03;72.00
"06011";0.80;3.92;11.30;82.00
"06013";4.42;1.04;0.75;31.00
"06015";5.06;2.64;6.88;71.00
"06016";2.38;5.77;7.16;90.00
"06017";2.10;1.14;6.67;45.00
"06018";3.09;1.16;4.46;41.00
"06019";2.37;1.55;6.07;48.00
"06022";5.11;1.33;5.41;53.00
"06023";1.84;1.56;11.57;68.00
"06024";1.97;0.73;4.68;33.00
"06025";2.94;2.32;7.01;61.00
"06026";5.09;2.53;18.86;117.00
"06027";3.02;1.41;7.84;56.00
"06028";1.74;1.76;9.74;61.00
"06030";3.17;2.06;10.32;72.00
"06032";2.52;0.00;0.32;11.00
"06037";3.74;1.12;8.16;56.00
"06039";2.13;1.17;8.64;53.00
"06040";3.48;2.05;9.17;68.00
"06042";1.50;1.80;9.60;61.00
"06043";1.35;5.30;6.80;79.00
"06044";2.51;3.21;7.41;68.00
"06045";3.06;1.42;6.68;46.00
"06046";2.20;4.20;10.40;88.00
"06048";1.72;3.13;3.32;48.00
"06049";6.54;2.23;20.18;125.00
"06050";4.62;1.66;11.17;77.00
"06051";7.68;3.28;20.81;141.00
"06053";1.51;1.88;12.79;74.00
"06056";2.22;4.14;6.53;72.00
"06061";3.55;3.42;16.87;112.00
"06062";2.37;1.53;5.97;47.00
"06063";1.64;2.12;17.08;93.00
"06064";4.33;1.87;5.96;57.00
"06067";1.14;0.36;7.90;39.00
"06068";1.72;1.58;9.78;59.00
"06070";3.97;1.11;10.08;66.00
"06071";4.45;1.51;8.11;63.00
"06072";2.42;1.56;10.70;66.00
"06075";15.97;8.89;17.40;213.00
"06076";17.30;4.00;16.10;170.00
"06080";16.66;13.88;18.01;267.00
"06081";14.60;4.70;23.50;198.00
"06094";7.48;0.34;65.07;293.00
"06101";8.00;24.10;52.10;446.00
"06112";5.93;0.02;15.56;89.00
"06114";1.20;0.20;2.50;16.00
"06115";9.20;9.63;47.49;313.00
"06116";3.75;2.36;4.81;53.00
"06118";10.74;9.61;59.38;367.00
"06119";0.71;2.62;5.29;48.00
"06120";11.27;9.73;62.09;381.00
"06121";1.26;2.71;5.47;50.00
"06122";10.00;4.00;64.66;328.00
"06123";9.00;3.00;67.64;322.00
"06124";8.78;8.63;63.57;367.00
"06125";2.60;2.10;5.10;51.00
"06126";10.42;7.19;65.12;367.00
"06127";13.00;8.00;58.00;344.00
"06128";15.42;6.51;62.32;377.00
"06142";12.80;18.20;5.46;237.00
"06147";4.60;2.40;5.20;61.00
"06149";1.61;4.84;11.95;100.00
"06150";0.82;0.63;40.77;172.00
"06151";0.89;1.04;42.81;184.00
"06152";2.18;1.15;8.66;54.00
"06158";1.76;1.95;18.47;96.00
"06159";1.46;0.44;15.22;66.00
"06164";1.52;0.17;6.64;29.00
"06166";3.84;10.63;9.17;147.00
"06167";3.99;13.83;11.61;186.00
"06168";0.51;0.37;1.75;11.00
"06169";1.29;0.76;0.80;12.00
"06170";1.97;0.09;1.20;13.00
"06172";2.52;1.20;3.53;36.00
"06174";2.26;0.81;0.00;16.00
"06175";3.31;3.39;44.08;220.00
"06176";1.35;0.25;10.92;51.00
"06177";2.00;0.80;9.00;50.00
"06179";5.06;0.01;3.64;35.00
"06180";3.20;2.00;3.80;46.00
"06182";1.21;1.69;8.10;52.00
"06183";1.36;0.00;0.38;7.00
"06188";1.14;0.07;0.20;6.00
"06189";5.93;0.02;15.58;89.00
"06190";4.19;1.03;13.66;81.00
"06192";3.85;0.92;11.83;71.00
"06193";4.00;0.70;11.40;68.00
"06194";0.64;0.21;0.44;6.00
"06201";2.55;3.30;6.61;65.00
"06208";1.16;4.46;5.20;65.00
"06210";2.29;3.91;5.86;66.00
"06211";3.77;5.80;6.47;92.00
"06216";3.01;4.62;6.04;77.00
"06217";2.20;0.90;12.11;65.00
"06230";3.24;2.02;7.46;61.00
"06243";2.36;3.58;5.76;65.00
"06246";2.74;3.78;7.40;75.00
"06248";2.51;3.24;3.99;55.00
"06249";4.97;2.77;12.69;94.00
"06253";2.33;2.60;6.92;60.00
"06256";2.78;3.23;5.64;61.00
"06264";3.95;2.56;8.29;72.00
"06285";1.84;0.58;16.72;79.00
"06307";0.74;0.62;40.77;172.00
"06314";3.69;0.63;5.20;41.00
"06315";2.53;0.55;5.71;37.00
"06316";2.13;0.21;10.04;51.00
"06338";1.29;5.50;6.59;81.00
"06358";2.51;2.63;11.73;79.00
"06359";2.42;1.24;9.82;55.00
"06377";1.46;0.44;15.22;71.00
"06395";3.41;1.30;5.41;47.00
"06401";0.94;1.68;4.38;35.00
"06402";2.42;0.66;7.71;46.00
"06404";2.88;2.16;8.31;63.00
"06406";3.99;2.79;8.80;75.00
"06409";1.93;1.23;3.58;34.00
"06410";0.68;2.29;3.62;37.00
"06411";2.19;4.24;4.26;63.00
"06413";2.02;0.57;0.38;16.00
"06415";2.89;0.92;8.98;56.00
"06416";1.41;3.02;3.80;48.00
"06417";1.08;0.59;3.43;23.00
"06419";1.16;0.76;2.97;24.00
"06423";1.45;0.78;2.92;24.00
"06426";2.49;1.24;9.23;57.00
"06428";0.85;0.86;4.77;30.00
"06430";1.55;1.01;5.05;35.00
"06431";2.46;3.85;9.01;81.00
"06432";2.22;0.00;0.73;12.00
"06434";3.16;1.23;6.24;49.00
"06440";1.77;1.04;4.66;34.00
"06442";0.77;0.93;4.80;30.00
"06443";0.66;2.59;3.33;39.00
"06444";1.29;1.65;3.81;35.00
"06446";1.13;2.16;5.20;44.00
"06448";0.87;1.59;1.69;24.00
"06449";3.20;1.09;9.88;61.00
"06451";4.08;1.74;11.05;75.00
"06453";0.72;0.97;4.70;30.00
"06456";1.11;2.07;3.27;36.00
"06461";1.78;1.71;8.44;56.00
"06463";0.82;1.06;8.54;47.00
"06465";1.60;0.82;3.54;28.00
"06466";1.28;1.26;3.58;30.00
"06468";0.86;0.79;4.89;28.00
"06471";2.23;0.76;4.06;31.00
"06472";1.21;0.78;5.35;33.00
"06475";0.21;0.08;0.25;3.00
"06476";0.21;0.08;0.25;3.00
"06480";0.28;0.23;0.30;4.00
"06481";0.39;0.12;0.62;5.00
"06483";0.68;2.04;5.11;41.00
"06494";0.32;0.01;2.77;12.00
"06498";0.93;0.61;7.17;38.00
"06528";0.84;0.55;3.67;23.00
"06547";2.37;1.23;2.60;30.00
"06549";1.80;3.75;3.80;54.00
"06558";0.92;1.02;9.60;50.00
"06559";0.71;0.21;7.45;32.00
"06583";10.17;17.59;60.26;440.00
"06584";2.10;5.30;7.70;87.00
"06611";1.20;0.08;0.21;6.00
"06615";0.23;0.07;1.02;6.00
"06618";2.02;6.34;28.46;179.00
"06619";2.00;0.71;11.20;55.00
"06620";2.90;1.06;9.50;53.00
"06621";1.70;0.53;8.40;40.00
"06622";3.30;0.88;10.50;57.00
"06623";2.00;1.06;9.70;51.00
"06624";0.80;1.06;6.50;36.00
"06625";1.30;1.06;8.20;44.00
"06626";9.83;37.60;10.09;418.00
"06627";5.00;42.42;6.14;426.00
"06628";9.83;37.60;10.09;418.00
"06629";4.16;36.38;6.93;372.00
"06630";6.69;49.88;5.12;496.00
"06631";1.93;0.93;19.16;93.00
"06632";2.02;0.98;22.73;108.00
"06633";1.86;0.90;15.87;79.00
"06700";0.24;0.07;0.93;5.00
"06720";7.68;18.33;60.52;438.00
"06725";3.10;6.30;7.50;99.00
"06731";6.50;2.10;18.00;117.00
"06742";6.20;0.70;3.30;44.00
"06749";3.18;1.16;6.16;48.00
"06930";6.71;13.29;6.83;174.00
"06931";1.39;1.61;7.43;50.00
"06955";1.80;1.30;9.50;58.00
"06956";1.61;0.56;13.41;65.00
"06957";8.53;11.85;59.78;380.00
"06958";9.80;9.48;61.10;369.00
"06959";11.72;14.66;57.56;409.00
"06960";15.32;36.35;36.52;535.00
"06961";0.90;0.60;3.90;21.00
"06962";0.70;0.10;5.00;20.00
"06963";2.00;0.60;0.40;16.00
"06964";0.79;0.28;6.57;30.00
"06965";3.20;1.09;9.88;62.00
"06966";1.27;0.95;2.95;25.00
"06967";1.10;0.45;6.06;33.00
"06968";1.00;3.70;4.53;53.00
